utterance_id,child_id,session_id,age_bucket,audio_duration_sec,filesize_bytes,word_count,words_per_second,orthographic_text
U_074c78040bfc62be,C_8d246066c3d8a0d0,S_87440f00849f17af,8-11,1.216,32469,5,4.111842105263158,so you're asking me what
U_0751523ccfdc63ad,C_5f5a2e04d875c610,S_e53517800b0984a7,5-7,5.14,120888,1,0.19455252918287938,bet
U_076d8c7ff92a9c50,C_f795c78868652df9,S_3cd7fe17c191c6ec,8-11,47.229,908601,80,1.6938745262444685,well uhm uhm they they they they they uhm use uhm they're using more they're using they're putting more wires on the batteries that gives more energy so there's more energy in the wires that makes it light up more then the bottom one there's only like two wires connecting to the battery so it doesn't give that much light it only gives some light but when you put more uhm more more wires on the battery gives more energy
U_078c1f4db108a0b7,C_dcbaf4f8ae51d0a2,S_d9df3f8cfcf12449,8-11,40.653,738482,84,2.066268172090621,well we have partners my partner was molly and we we um cut 'em out we had one for one inch the second one was two inches the third one was three and the last one was four inches and we um filled 'em up with water and then we and like and then we take the syringe fill it up in until it overflowed so it would be as accurate as it possibly can and then we'd um plunge it the water out
U_07a3b569890b4862,C_02f3e8f2b953661f,S_132cf7705240adf9,5-7,6.14,122734,1,0.16286644951140067,hair
U_07a4066a30dc1d70,C_8e1cc9a8fa1789fa,S_ce97cc49ed34e9b7,8-11,0.408,15026,1,2.450980392156863,yeah
U_07daa786039479cd,C_d95286d09f97271a,S_2356dca54a1e24e4,8-11,30.862,672484,54,1.7497245803901238,so well we've we've just done one lesson and that is we just did it so um we had magnets and we were seeing what would s what would stick so but then after that um we learned that it would all the magnets would stick to um anything with um iron in it
U_07f70bd52adacf22,C_0e4b8a5ac1493e0c,S_5933c46726ab6c5f,3-4,10.632,758565,12,1.1286681715575622,on my a shoes i i found my shoes on my bed
U_07fd17d56a282546,C_ab6e6a5fac76a586,S_e6ce3cf00257eb74,8-11,50.858,865026,119,2.339848204805537,yeah s and we stuck our fingers in see what the temperature was and if we thought it was warm or cold so all of our all of the people in our class did the warmest the coldest the b was obviously the coldest cause it had ice in it yeah and well we a was first so a little cold it was a little cold then the co uh then this really cold one then this uh hot one so since we stuck our finger in the cold one our finger uh compared to the cold one that was really hot so we all thought ha c was the hottest but actually it was the same as a
U_080380c85f1f4dff,C_e1ab425566d7a6a2,S_9b43437b89ebf793,8-11,40.037,661532,70,1.748382745959987,electricity flows like so it's you imagine little energy that little pieces of energy flowing through the wire you will see that it carries lots of lots of let me see here it carries lots of energy that goes up and then down the metal parts of the light bulb which is basically a hot spot for energy for energy or electromagnets and it goes up around down into the
U_081176391bb7d4f8,C_b456e0cefcd41289,S_958af2604e18e915,8-11,26.3,398028,83,3.155893536121673,well the flow of energy is just kind of flowing like it the bacteria and fungus is all going to one thing like the bacteria is eating the grass the grass is eating the bunny or the bunny is eating the grass the bunny the hawk is eating the bunny the snake is eating the bunny the snake is eating the bunny the uh bacteria is eating the pine cone and it just keeps going on and on for the flow of energy
U_0812afb00f6c48d9,C_973ae7b5d64a9f66,S_7bf618fb7e53cd89,5-7,5.48,122618,1,0.18248175182481752,compete
U_081d0ce29305fc6e,C_14d9067b533eed3d,S_acdbc17a50b2be12,8-11,0.695,19403,7,10.071942446043167,it is two books bonjour i'm noah
U_081d36b721e6fa44,C_4cb11d0521851363,S_7afb7e692528992a,8-11,2.392,51290,10,4.1806020066889635,um i haven't got to finish i t yet so
U_081eb8b8d6ae5a91,C_7afe33a674c120e7,S_fc2e03cfa83e74ab,8-11,0.125,11055,1,8.0,they
U_0820daabebc04c76,C_4f5df9df36412e31,S_03099f7f8c38d09e,8-11,3.227,78266,17,5.268050821196158,well that thing's too big and it's nailed to the wall cause this thing had to move
U_082630add51f4441,C_d95286d09f97271a,S_330e0c70b03af5c1,8-11,50.145,1117549,86,1.7150264233722206,well um today just just er just earlier today with some um light bulb and um trying to get the light bulb um working this time we did it with a motor and we used a sw and we um we um used a motor one one motor with that had two wires connected to it um a one wire a switch and a um a switch and a battery and we connected them and we used the switch to turn um it on and off
U_0827c5d2e46cc7e1,C_e95ac4c94a827fa0,S_4d3f4fecf2e417e7,8-11,33.429,513042,99,2.9615004935834155,okay well you would start and one end and then you'd go all the way around and then if it was too short you'd have to scoot it up a little bit and then you'd have to keep your finger there and so you'd be like to um like if your desk was twenty three and then it didn't go all the way so you put your finger right there and then it would be like and it was three more inches er centimeters it would be like twenty three plus three it would equal si twenty six centimeters
U_082ebe3105cdc9c1,C_c789749d86a344e0,S_33a1c4617a11cc61,8-11,2.381,47190,10,4.199916001679966,one light bulb goes out all of them go out
U_0833d851ed60d9bb,C_4d78a99a6ee0a0a9,S_c0220d056d212579,8-11,38.96,494645,75,1.9250513347022586,um probably the different masses cause i really cause uh i just really wanna see what it's gonna look like and do and see what's gonna happen after we change the masses cause usually the mass would go we our standard would only go would go a lot farther but with this it might go i don't know if it'll go farther or closer to the launching point but i'm just waiting to see that
U_083db07702fec62e,C_9c425be0129968ad,S_80bc2317bad8d833,8-11,35.946,605230,84,2.3368385912201637,miss wynn she got a big bucket of water and we got cups and we cut we make a line with the sharpies where to cut them and we made them to small boats like on the picture and we only made two of 'em and then we put 'em in water then we dropped pennies in them on pennies inside of them to see how much weight they can hold and um my group got fifteen and twenty one and thirteen in that
U_083f2e60d9a4058e,C_d13dbec1c0c9ddf9,S_25f5d8422fe2774f,5-7,5.79,109419,1,0.17271157167530224,mad
U_08483cf30ed6090b,C_496b0fa70241d664,S_e002a8c59c93b4c6,8-11,4.067,78332,1,0.24588148512417013,deposition
U_084de201212d1adc,C_d95286d09f97271a,S_04a83e3bf74ffab8,8-11,35.175,850207,52,1.4783226723525231,well um what they well um with the thing we've been trying to get the motor run with switch with the switch and stuff there and also um we've been working with magnets like seeing how they work and by trying and sticking them to stuff like the stuff you can see
U_086583f921dd2116,C_d95286d09f97271a,S_04a83e3bf74ffab8,8-11,59.011,1218667,114,1.9318432156716543,well all of 'em have steel or iron which steel has iron in it so all of these have some sort of iron iron well most of them do really yeah all of them do so because when they get the iron in it these alunamum flying thingamajiggies uh they um collect power and um well they collect power and um what happens th is like pretend there was a wire in one side of the paper clip and on the other side there was another wire the electricity would go right through it cause it has iron in it and iron is basically what ya need and stuff it's sorta hard to explain
U_086a04f87cf6db68,C_5188fd703a1674d2,S_0120415bd2989459,8-11,39.74,558924,83,2.088575742325113,this is creating a full circuit um and it's making the motor run what's happening is that one of the motor wires is attached to the negative side and other wire is attached to the metal and then there's another wire that's attached to the positive side um it's attached to the metal but it can't be a full but it's not running because the switch is up so the wire attached to the motor can not go through over to the battery
U_08759a9e77681c66,C_98a66b4bbc0c83da,S_1e6a6c99d9bfa0d1,8-11,4.06,61408,1,0.24630541871921185,blah
U_088ab60851860e17,C_d1a5606b46b6d5da,S_e2851d4a3c6e9ede,8-11,0.416,14506,1,2.4038461538461537,no
U_08960d6c74422158,C_2a2475b2bc4e18ac,S_4d0f944cf751531e,8-11,39.097,417275,47,1.20213827147863,it falls because it doesnt have any steel or iron in it arrr i hate this yeah ah ha what is the microphone still on okay i dont im not pressing anything it still on look look hi but that is the on the microphone is weird
U_089c78b5a525db23,C_bbb4ebdcd5d407f8,S_5acf402e1a4bfa42,8-11,35.49,643991,93,2.6204564666103125,okay so we learned about the metric system temperature temperature is how the weather would be feeling like hot or cold you can tell it by if something is cold because you know how ice is really cold and then if you put it into like a cup you know it's cold because it's ice and ice is cold and then if it's gonna be like hot you know it's hot because it won't be like raining or anything it will just be like sort of sunny and you can get like sunburned
U_08a7e9c37f1e5318,C_8164a3c3e1de4bdb,S_bfbd742379f222d1,8-11,0.336,14457,1,2.976190476190476,yep
U_08a83573d2ef5ae9,C_f1be2a3b9cbc9af5,S_b7af600c62d9c668,5-7,4.2,107404,1,0.23809523809523808,bell
U_08b25099d3a7d521,C_83968632f885d824,S_8f38dad4ef9909d6,8-11,4.327,79744,18,4.159926045759186,it does not move which shows that there is no electricity going from it and out of it
U_08bc26de2cecaffd,C_fe7cff730857bdbf,S_2b380b734f97cda9,8-11,0.408,14335,1,2.450980392156863,okay
U_08cb1519468004b2,C_cafe4e56b53e45b3,S_ff2fee1a3649ac55,5-7,8.08,194350,1,0.12376237623762376,compete
U_08d64f7c3732c405,C_ab6e6a5fac76a586,S_e6ce3cf00257eb74,8-11,0.368,15335,1,2.717391304347826,yeah
U_08f068cbf76cd287,C_96c1f0cd76d30909,S_b49b66bb297b142d,8-11,72.243,1205669,167,2.3116426504990106,food webs are all about there's like one place there's well one animal inside of a place and in that place is another animal that animal eats that animal and then something will eat that animal that ate the animal and it will be on like a food chain kind of just in a different uh way it's put out and it kind of shows like uhm energy matter energy matter is basically where like there's energy inside of a little uhm animal and so when another animal eats that animal then it's obviously going to get more energy now when something like a hawk eats a bug and a bug ate something then the hawks going to get a lot more energy because both things had energy in them so that's really going to help and as it goes on like a food chain kind of uhm it'll go on and be able to tell you what eats what or what is being eaten by what
U_08f77c80c834c643,C_01bf0d48116d00f5,S_23768180ec72e0a3,8-11,1.688,33992,8,4.739336492890995,the colors in and it's color bounces off
U_0901b06df1507ec0,C_98a66b4bbc0c83da,S_1e6a6c99d9bfa0d1,8-11,5.146,90053,1,0.194325689856199,blah
U_0907d93c91216a2e,C_00ee5a0d52411026,S_216cb84937e4c7af,8-11,6.219,93394,1,0.16079755587715067,it's
U_090f85f36b58597c,C_98a66b4bbc0c83da,S_832ee759438e1a9a,8-11,3.845,48930,1,0.2600780234070221,umm
U_0926d295a77e708f,C_b0ef1afb4ab6d045,S_27235adad9ae5b5e,5-7,4.199,105813,1,0.23815194093831865,fish
U_092db6332c2cc611,C_9c1ef06f9f41ebb7,S_79421cb9d83f8ae5,8-11,55.622,980620,100,1.797849771673079,um well um the electromagnet wo um has electricity flowing f flowing through it so it gets electricity in the in the copper and the iron in the wi um wire when it touches the um another copper wire it it makes it a little magnet and it um it will uh um become an electromagnet that's why it's it's called an electromagnet cause it has electricity flowing through it and a permanent magnet is where it's a permanent magnet where you could stick it on a piece of metal or a um a piece of like copper or iron
U_093dcf8ebe3bb4f5,C_e6f11e6f26361087,S_c1dfc587cff3bf06,8-11,24.537,498470,86,3.5049109508089824,the yellow plant the plant on the the left which is yellow it's because it didn't have chlorophyll to help it grow which chlorophyll causes the plant to turn green and the plant on the right which is green has chlorophyll because uhm you can tell because chlorophyll is what causes plants to grow green uhm it looks like the yellow one didn't have any chlorophyll and the dark one did and the right and the one on the right that is green did have chlorophyll
U_094d5d341507f4ea,C_389bd9177db48a0f,S_cbf0a7b745eab616,8-11,3.39,67423,16,4.71976401179941,well we tried it about two or three times and then we're like yeah that's it
U_0957458fe60a0e9a,C_d88a3d3544c594ca,S_0d31867a3a1b6644,8-11,46.655,939303,106,2.271996570571214,um so there's a cup of water and then there's three syringes that each went up to well two went up to fifty and then one went up to forty two and that fifty plus fifty equals one hundred and so um the two syringes picked up the water from the cup and then um the last syringe only went up to about like only went up to like forty two and so um there's line forty two milliliters of water left so it just went up to forty two milliliters and then a hundred plus forty two equals a hundred forty two milliliters of water
